,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
21041,LOC103242061,0.62869573,0.927372228,3.241841677,0.286063392,0.774829569,NA
21042,LOC103242062,0.15048048,0,5.39771668,0,1,NA
21043,LOC103242065,0.758541026,-0.771477512,3.272968182,-0.235711889,0.813656244,NA
21044,LOC103242067,81.5147412,0.339271046,0.272762519,1.243833088,0.213561,0.545022097
21045,LOC103242068,156.2452937,-0.137561038,0.217418382,-0.632701966,0.526928286,0.800180933
21046,LOC103242069,7.089767008,1.014917504,1.042290418,0.973737728,0.330186779,NA
21047,LOC103242070,58.59043407,1.033432409,0.405283962,2.54989712,0.010775471,0.089577753
21048,LOC103242073,0.126493505,0,5.39771668,0,1,NA
21049,LOC103242077,8.060660758,0.173116999,0.798239231,0.216873579,0.828306868,NA
21050,LOC103242080,4.546920934,2.262890362,1.152380359,1.963666202,0.049568815,NA
21051,LOC103242081,0,NA,NA,NA,NA,NA
21052,LOC103242083,1.228235624,-0.161881028,2.101236179,-0.077040853,0.938591045,NA
21053,LOC103242084,6.592832837,2.717763352,1.578365259,1.721884929,0.085090366,NA
21054,LOC103242085,7.419210014,1.400646899,1.008213055,1.389237019,0.164760688,NA
21055,LOC103242087,51.15941838,0.61249113,0.379811473,1.612618821,0.106827347,0.382750166
21056,LOC103242090,2.542970056,-2.016471163,2.3027584,-0.87567639,0.381205984,NA
21057,LOC103242091,0,NA,NA,NA,NA,NA
21058,LOC103242093,0.479278318,0,3.857834665,0,1,NA
21059,LOC103242094,0,NA,NA,NA,NA,NA
21060,LOC103242098,4.914668069,1.036807418,1.041918583,0.995094468,0.319690321,NA
21061,LOC103242100,40.87039172,0.385084058,0.370203641,1.040195221,0.298249211,0.63074304
21062,LOC103242103,596.6446907,0.208308075,0.117492757,1.772943963,0.076237993,0.315109909
21063,LOC103242105,0,NA,NA,NA,NA,NA
21064,LOC103242109,0.207539695,0,5.39771668,0,1,NA
21065,LOC103242110,0.782102115,-1.839090517,3.185097235,-0.577404827,0.563666014,NA
21066,LOC103242112,0,NA,NA,NA,NA,NA
21067,LOC103242114,0.281773601,2.520610713,4.498763514,0.560289667,0.575281874,NA
21068,LOC103242116,7.481745461,0.337650251,0.834086208,0.404814572,0.685613817,NA
21069,LOC103242117,0,NA,NA,NA,NA,NA
21070,LOC103242120,3.082008333,1.43050272,1.302449582,1.098317155,0.272066023,NA
21071,LOC103242126,6.312251294,-0.402589803,1.048709544,-0.383890664,0.701059486,NA
21072,LOC103242127,0.271478245,1.930939779,4.600105954,0.419759849,0.674660899,NA
21073,LOC103242134,139.0185114,0.117510312,0.214491132,0.547856271,0.583790597,0.833239322
21074,LOC103242136,1.378932082,-0.218297834,1.880566505,-0.11608089,0.907588434,NA
21075,LOC103242139,0,NA,NA,NA,NA,NA
21076,LOC103242141,0,NA,NA,NA,NA,NA
21077,LOC103242142,0.355792463,0,5.39771668,0,1,NA
21078,LOC103242143,0,NA,NA,NA,NA,NA
21079,LOC103242144,0,NA,NA,NA,NA,NA
21080,LOC103242145,0,NA,NA,NA,NA,NA
21081,LOC103242146,30.62822908,0.340567248,0.389831372,0.873627093,0.382321367,0.70694969
21082,LOC103242147,0,NA,NA,NA,NA,NA
21083,LOC103242148,0,NA,NA,NA,NA,NA
21084,LOC103242149,0,NA,NA,NA,NA,NA
21085,LOC103242150,0.123139903,-2.385044931,5.348613506,-0.445918354,0.655656224,NA
21086,LOC103242151,0,NA,NA,NA,NA,NA
21087,LOC103242152,312.7334668,-0.230065021,0.166446207,-1.382218468,0.166904631,0.486896986
21088,LOC103242153,0,NA,NA,NA,NA,NA
21089,LOC103242155,6.881539381,1.698980503,1.073382015,1.5828293,0.113460377,NA
21090,LOC103242159,0,NA,NA,NA,NA,NA
21091,LOC103242161,0.149005117,0,5.39771668,0,1,NA
21092,LOC103242164,42.12519824,0.190120816,0.385913451,0.492651437,0.622258897,0.851254584
21093,LOC103242167,0.033979464,0,5.39771668,0,1,NA
21094,LOC103242168,5.605616283,0.732406194,1.021919879,0.716696299,0.47356151,NA
21095,LOC103242170,0.116501016,0,5.39771668,0,1,NA
21096,LOC103242174,0,NA,NA,NA,NA,NA
21097,LOC103242175,12.90019704,0.872636907,0.763137358,1.143486029,0.252836852,NA
21098,LOC103242176,0,NA,NA,NA,NA,NA
21099,LOC103242178,9.659492034,-0.287338522,0.77602873,-0.370267892,0.711182895,NA
21100,LOC103242179,5.845017399,0.988546476,1.128576702,0.875923164,0.381071806,NA
21101,LOC103242180,27.4226384,0.483266653,0.442912717,1.091110356,0.275224327,0.610032816
21102,LOC103242181,0,NA,NA,NA,NA,NA
21103,LOC103242184,0,NA,NA,NA,NA,NA
21104,LOC103242187,5.082762756,0.143194513,0.944425459,0.151620768,0.879486052,NA
21105,LOC103242189,0.060059477,0.942385293,5.395943022,0.174647006,0.861357011,NA
21106,LOC103242191,0,NA,NA,NA,NA,NA
21107,LOC103242197,0,NA,NA,NA,NA,NA
21108,LOC103242202,0,NA,NA,NA,NA,NA
21109,LOC103242216,18.55600782,-0.028648214,0.621453773,-0.046098704,0.963231579,0.988961324
21110,LOC103242219,0.451628846,-0.883447591,4.210792265,-0.209805551,0.833819441,NA
21111,LOC103242222,0,NA,NA,NA,NA,NA
21112,LOC103242224,141.1785831,0.326468122,0.669423073,0.487685794,0.625772416,0.853350419
21113,LOC103242225,0.033979464,0,5.39771668,0,1,NA
21114,LOC103242226,5.194891142,1.658433841,0.9952465,1.666354858,0.095642756,NA
21115,LOC103242228,0,NA,NA,NA,NA,NA
21116,LOC103242233,3.819461873,1.924558775,1.336188662,1.440334609,0.149772754,NA
21117,LOC103242237,0.116501016,0,5.39771668,0,1,NA
21118,LOC103242238,245.1217191,0.145731328,0.156224182,0.932834638,0.350905354,0.678075365
21119,LOC103242239,0,NA,NA,NA,NA,NA
21120,LOC103242240,0,NA,NA,NA,NA,NA
21121,LOC103242242,0,NA,NA,NA,NA,NA
21122,LOC103242243,0,NA,NA,NA,NA,NA
21123,LOC103242244,0,NA,NA,NA,NA,NA
21124,LOC103242245,0,NA,NA,NA,NA,NA
21125,LOC103242247,0,NA,NA,NA,NA,NA
21126,LOC103242248,0.120118954,1.945003515,5.299500958,0.367016353,0.71360682,NA
21127,LOC103242249,8.40565781,0.043174044,0.743701725,0.058052903,0.953706489,NA
21128,LOC103242255,53.23564799,0.036832329,0.340005929,0.10832849,0.913735124,0.972311813
21129,LOC103242256,5.637275073,-0.576464019,1.021508031,-0.564326468,0.572531972,NA
21130,LOC103242262,0.598176622,-0.58455845,3.235784204,-0.180654337,0.856638903,NA
21131,LOC103242263,5.175932477,1.130580938,1.430503242,0.790337907,0.429330454,NA
21132,LOC103242266,0.423541895,-2.304572515,4.002341474,-0.57580607,0.56474627,NA
21133,LOC103242271,10.94761221,-0.818762879,0.728363894,-1.124112392,0.260965349,NA
21134,LOC103242274,0,NA,NA,NA,NA,NA
21135,LOC103242275,0.358020174,0,4.276765123,0,1,NA
21136,LOC103242298,2.634990905,1.882528798,1.862100138,1.010970763,0.312030423,NA
21137,LOC103242312,169.4611394,-0.1537149,0.189404623,-0.811568892,0.417039048,0.730635043
21138,LOC103242316,3.016639764,-0.426580988,1.633847947,-0.261089772,0.794023279,NA
21139,LOC103242322,6.737807558,0.105296542,1.370509951,0.076830191,0.938758633,NA
21140,LOC103242327,137.694233,0.042960853,0.227847367,0.188551017,0.850444727,0.951525448
21141,LOC103242329,3.168127966,0.583744476,1.451703088,0.402110101,0.687602999,NA
21142,LOC103242338,3.658884615,1.581645913,1.351930039,1.169916984,0.242034378,NA
21143,LOC103242339,0.510428706,0.119803075,3.932594979,0.030464128,0.975696902,NA
21144,LOC103242348,1.69548259,-0.480590874,1.65048124,-0.29118227,0.770911922,NA
21145,LOC103242351,10.00261046,0.237261215,0.750778705,0.316020172,0.751987197,NA
21146,LOC103242353,1.341346036,-0.630273614,1.860711058,-0.33872729,0.73481518,NA
21147,LOC103242370,1431.715691,0.360307448,0.091011748,3.958911402,7.52921585324917e-05,0.002003485
21148,LOC103242372,0.116501016,0,5.39771668,0,1,NA
21149,LOC103242374,23.03906425,0.223554019,0.521133299,0.428976654,0.667940215,0.874561729
21150,LOC103242380,207.563919,-0.093199584,0.165381438,-0.563543196,0.573065055,0.826303146
21151,LOC103242381,0,NA,NA,NA,NA,NA
21152,LOC103242389,165.8951269,-0.433334438,0.183246105,-2.364767519,0.018041392,0.128115621
21153,LOC103242390,0,NA,NA,NA,NA,NA
21154,LOC103242393,0.060059477,0.942385293,5.395943022,0.174647006,0.861357011,NA
21155,LOC103242394,0,NA,NA,NA,NA,NA
21156,LOC103242396,0,NA,NA,NA,NA,NA
21157,LOC103242400,1.617945542,-2.660810928,2.424928045,-1.097274178,0.272521555,NA
21158,LOC103242402,4.764028759,1.166695457,1.266327698,0.921321913,0.356882384,NA
21159,LOC103242405,0,NA,NA,NA,NA,NA
21160,LOC103242408,530.140232,0.206170052,0.130280809,1.582505154,0.113534297,0.395491221
21161,LOC103242409,0,NA,NA,NA,NA,NA
21162,LOC103242410,0.033979464,0,5.39771668,0,1,NA
21163,LOC103242412,0.033979464,0,5.39771668,0,1,NA
21164,LOC103242414,0.033979464,0,5.39771668,0,1,NA
21165,LOC103242415,0,NA,NA,NA,NA,NA
21166,LOC103242416,125.9972687,0.223144932,0.224406652,0.994377526,0.320039105,0.651800445
21167,LOC103242417,2.569774384,-1.068259095,1.503212799,-0.710650612,0.477300772,NA
21168,LOC103242419,7.125353689,0.117814113,0.858521898,0.137229013,0.890849779,NA
21169,LOC103242420,529.2443098,0.03974318,0.131949747,0.301199368,0.763262472,0.916646455
21170,LOC103242421,0.115025653,0,5.39771668,0,1,NA
21171,LOC103242424,5.338112761,0.897563007,1.10259477,0.814046131,0.415618524,NA
21172,LOC103242427,0,NA,NA,NA,NA,NA
21173,LOC103242429,0.549998975,0,4.277376599,0,1,NA
21174,LOC103242430,0,NA,NA,NA,NA,NA
21175,LOC103242432,0,NA,NA,NA,NA,NA
21176,LOC103242433,0,NA,NA,NA,NA,NA
21177,LOC103242434,0.241519158,0,5.34794201,0,1,NA
21178,LOC103242435,2117.923055,0.086144384,0.131523441,0.654973617,0.512484741,0.792428986
21179,LOC103242437,833.9309356,-0.193717809,0.106734622,-1.814948186,0.069531872,0.296971635
21180,LOC103242438,1108.59753,0.321719542,0.103123948,3.119736478,0.001810129,0.024441925
21181,LOC103242440,0,NA,NA,NA,NA,NA
21182,LOC103242441,65.83573487,0.217627349,0.298475589,0.729129475,0.465922466,0.765796714
21183,LOC103242442,174.273595,-0.195291253,0.193471278,-1.009406954,0.312779505,0.644173782
21184,LOC103242443,5.301979737,0.112806964,1.404423724,0.080322599,0.935980685,NA
21185,LOC103242444,0,NA,NA,NA,NA,NA
21186,LOC103242450,0,NA,NA,NA,NA,NA
21187,LOC103242452,17.5530787,0.330384466,0.53249223,0.620449365,0.534961981,0.804558794
21188,LOC103242457,0.449391898,0,3.992213517,0,1,NA
21189,LOC103242458,126.9555388,0.021770041,0.247497338,0.08796071,0.929907904,0.978254535
21190,LOC103242459,0,NA,NA,NA,NA,NA
21191,LOC103242460,0,NA,NA,NA,NA,NA
21192,LOC103242461,0.161389364,0,5.39771668,0,1,NA
21193,LOC103242465,0,NA,NA,NA,NA,NA
21194,LOC103242469,0.42901623,0.610215715,3.392452831,0.179874488,0.857251104,NA
21195,LOC103242470,100.5757874,0.029196471,0.237423839,0.122971944,0.902129315,0.969438624
21196,LOC103242472,3.339754949,0.566076077,1.390991225,0.40695877,0.684038271,NA
21197,LOC103242476,923.8019686,0.185005638,0.105550864,1.752762886,0.079642716,0.324248007
21198,LOC103242477,2.86918271,-2.833714372,1.973918716,-1.435578045,0.151122446,NA
21199,LOC103242488,0,NA,NA,NA,NA,NA
21200,LOC103242494,1036.8763,-0.075270494,0.100279082,-0.750610123,0.452887327,0.756944238
21201,LOC103242495,10.97299913,0.543943152,0.652310438,0.833871605,0.40435334,NA
21202,LOC103242496,0,NA,NA,NA,NA,NA
21203,LOC103242497,0.092514041,0,5.39771668,0,1,NA
21204,LOC103242498,112.7599224,-0.197525741,0.227356894,-0.868791519,0.384961173,0.709329513
21205,LOC103242499,94.74925265,-0.021374585,0.236302978,-0.09045415,0.927926327,0.977253243
21206,LOC103242503,11.03709028,-0.311131902,0.809983376,-0.384121343,0.700888513,NA
21207,LOC103242511,3.814636758,0.273757789,1.666452214,0.164275811,0.869514023,NA
21208,LOC103242512,1.906864625,1.895553473,1.956661759,0.968769111,0.332660402,NA
21209,LOC103242513,177.4567659,0.673429665,0.201960664,3.334459556,0.000854653,0.013887678
21210,LOC103242516,1.274243581,-0.02938749,1.946202948,-0.01509991,0.987952472,NA
21211,LOC103242522,0,NA,NA,NA,NA,NA
21212,LOC103242524,1.429890826,-0.195165262,2.286084068,-0.085370991,0.931966455,NA
21213,LOC103242525,0.711892143,0,3.234925335,0,1,NA
21214,LOC103242526,18.01058035,0.306774295,0.746042027,0.411202432,0.680924105,0.882004916
21215,LOC103242527,13.56358528,0.937264054,0.673098415,1.392462133,0.163782501,NA
21216,LOC103242528,37.834525,0.425168269,0.399493755,1.064267621,0.287207481,0.622248164
21217,LOC103242529,666.024943,-0.071438183,0.111513588,-0.640623123,0.521767572,0.797849618
21218,LOC103242534,0,NA,NA,NA,NA,NA
21219,LOC103242538,0.185055777,-0.379563401,5.373061956,-0.070641918,0.943682748,NA
21220,LOC103242539,34.89026644,-0.046933078,0.41175401,-0.113983294,0.909251037,0.970856089
21221,LOC103242540,8.637551021,1.446280075,0.91279656,1.584449524,0.11309146,NA
21222,LOC103242541,32.97436836,-0.368553008,0.439183802,-0.839177144,0.401369911,0.719049926
21223,LOC103242542,3.048234325,-0.647154161,1.409912869,-0.459002946,0.64623205,NA
21224,LOC103242543,60.24551316,0.34011368,0.30645266,1.10984085,0.267067613,0.602472766
21225,LOC103242546,4.937405104,0,2.233155404,0,1,NA
21226,LOC103242547,0.116501016,0,5.39771668,0,1,NA
21227,LOC103242556,77.39055193,-0.155693775,0.286221112,-0.543963279,0.586466743,0.835036836
21228,LOC103242558,30.43968553,0.115732317,0.486275635,0.237997358,0.811883143,0.937569185
21229,LOC103242560,0.058296989,-1.817628279,5.373781521,-0.338240078,0.735182276,NA
21230,LOC103242565,0,NA,NA,NA,NA,NA
21231,LOC103242566,29.47546103,0.0231208,0.409284431,0.056490789,0.954950833,0.985464451
21232,LOC103242567,1.160311844,3.260359257,2.489589709,1.309597017,0.190332198,NA
21233,LOC103242568,8.888331853,-0.145378074,0.855531011,-0.169927299,0.865067312,NA
21234,LOC103242569,2.188276574,-1.012447501,1.875164922,-0.53992451,0.589249094,NA
21235,LOC103242573,0.149005117,0,5.39771668,0,1,NA
21236,LOC103242575,1.341606593,-0.761587341,1.925128582,-0.395603363,0.692397656,NA
21237,LOC103242576,0.729082449,0.427536179,2.612917786,0.163624046,0.870027114,NA
21238,LOC103242577,8.252189488,-0.261687494,1.13031067,-0.231518202,0.816912247,NA
21239,LOC103242578,0,NA,NA,NA,NA,NA
21240,LOC103242579,289.4911855,-0.157712843,0.176053789,-0.895821917,0.370347883,0.695564568
21241,LOC103242580,4.015161057,0.436594849,1.32206899,0.330236056,0.741221605,NA
21242,LOC103242581,1.009587743,-1.846498953,2.898105082,-0.637140097,0.524033593,NA
21243,LOC103242582,0,NA,NA,NA,NA,NA
21244,LOC103242583,0,NA,NA,NA,NA,NA
21245,LOC103242584,1.042322484,-0.667035332,2.686148761,-0.248324047,0.803883695,NA
21246,LOC103242586,0,NA,NA,NA,NA,NA
21247,LOC103242593,0.177896231,0,5.39771668,0,1,NA
21248,LOC103242597,1.254337355,-0.187848535,2.332806039,-0.080524712,0.935819943,NA
21249,LOC103242602,0,NA,NA,NA,NA,NA
21250,LOC103242603,0,NA,NA,NA,NA,NA
21251,LOC103242605,0.473095365,0.940352012,4.195544224,0.224131117,0.822655281,NA
21252,LOC103242607,0,NA,NA,NA,NA,NA
21253,LOC103242608,2.967685755,-0.487241467,1.794616334,-0.271501745,0.786005157,NA
21254,LOC103242614,767.062925,0.001144863,0.10267909,0.011149917,0.991103838,0.997552397
21255,LOC103242617,0,NA,NA,NA,NA,NA
21256,LOC103242623,230.3062185,0.414539752,0.204274037,2.029331573,0.04242453,0.220892383
21257,LOC103242629,213.1965986,-0.057430084,0.186812955,-0.307420243,0.758523522,0.915771388
21258,LOC103242643,0,NA,NA,NA,NA,NA
21259,LOC103242644,39.42934268,0.640791573,0.393874138,1.62689426,0.103759557,0.376691611
21260,LOC103242656,3.957490889,-1.783138172,1.522346294,-1.171309169,0.241474527,NA
21261,LOC103242657,1.027476833,-0.147374336,2.205602498,-0.066818176,0.946726453,NA
21262,LOC103242666,0.439399409,0,4.640106047,0,1,NA
21263,LOC103242668,15.65294678,0.976455133,0.746213494,1.308546603,0.190687979,NA
21264,LOC103242669,3.642309971,1.789619304,1.755067776,1.01968672,0.307877062,NA
21265,LOC103242672,18.86091056,1.933993373,0.852256292,2.269262653,0.023252358,0.15060563
21266,LOC103242673,0.385515641,0,4.174605901,0,1,NA
21267,LOC103242687,10.87103339,-0.423162622,0.823362517,-0.513944481,0.607290807,NA
21268,LOC103242688,1.972279693,2.376694184,1.913604222,1.241998819,0.214236998,NA
21269,LOC103242689,0,NA,NA,NA,NA,NA
21270,LOC103242690,3.724235778,3.930937312,1.905509915,2.062931965,0.039119093,NA
21271,LOC103242695,1.067245305,0,2.765127202,0,1,NA
21272,LOC103242696,1.453559617,-0.545836287,1.845018455,-0.295843267,0.767349779,NA
21273,LOC103242699,6.205436586,0.037615039,1.04317801,0.036058121,0.971236015,NA
21274,LOC103242700,0.601588203,-1.838489449,3.21272553,-0.572252261,0.567151087,NA
21275,LOC103242702,0.370647378,0,4.221474232,0,1,NA
21276,LOC103242705,0,NA,NA,NA,NA,NA
21277,LOC103242707,0,NA,NA,NA,NA,NA
21278,LOC103242708,1.376275444,0.767016245,2.019459652,0.379812612,0.70408452,NA
21279,LOC103242710,326.056693,2.425628388,0.365499002,6.636484289,3.21253160904669e-11,6.64374080832323e-09
21280,LOC103242716,0,NA,NA,NA,NA,NA
21281,LOC103242717,0,NA,NA,NA,NA,NA
21282,LOC103242726,0,NA,NA,NA,NA,NA
21283,LOC103242731,508.7411469,-0.103997964,0.132149692,-0.786970911,0.431298895,0.741886965
21284,LOC103242732,96.29776371,-0.030058739,0.253933804,-0.118372342,0.905772639,0.969772471
21285,LOC103242734,0,NA,NA,NA,NA,NA
21286,LOC103242735,0,NA,NA,NA,NA,NA
21287,LOC103242740,0.083743585,0,5.39771668,0,1,NA
21288,LOC103242748,3.993851613,0.376962516,1.065432944,0.353811582,0.723480093,NA
21289,LOC103242749,5.451415295,1.098348281,1.140967126,0.962646737,0.335724835,NA
21290,LOC103242755,6.07153618,-0.258550566,0.950031021,-0.272149604,0.78550699,NA
21291,LOC103242757,0,NA,NA,NA,NA,NA
21292,LOC103242762,0,NA,NA,NA,NA,NA
21293,LOC103242764,0.033979464,0,5.39771668,0,1,NA
21294,LOC103242766,1.3232663,-1.858691172,2.571762441,-0.722730507,0.469845469,NA
21295,LOC103242768,0,NA,NA,NA,NA,NA
21296,LOC103242769,0.994542368,2.503978426,2.766439012,0.905126921,0.365398151,NA
21297,LOC103242770,47.39907374,0.65738392,0.341354684,1.92580899,0.054128229,0.255412599
21298,LOC103242771,0.116501016,0,5.39771668,0,1,NA
21299,LOC103242773,0,NA,NA,NA,NA,NA
21300,LOC103242777,16.46016325,0.654124483,0.539405281,1.212677193,0.225253263,NA
21301,LOC103242778,0.686396886,0,3.300851844,0,1,NA
21302,LOC103242784,2.505574235,-1.873274306,2.311209125,-0.810517009,0.417643094,NA
21303,LOC103242785,0,NA,NA,NA,NA,NA
21304,LOC103242786,14.1355661,0.811683136,0.677959077,1.19724503,0.231211063,NA
21305,LOC103242787,0,NA,NA,NA,NA,NA
21306,LOC103242791,8.539095694,-0.057967746,0.861787219,-0.067264569,0.946371083,NA
21307,LOC103242804,0.484756637,0,3.854864421,0,1,NA
21308,LOC103242807,0.207539695,0,5.39771668,0,1,NA
21309,LOC103242816,0.292921885,0,5.39771668,0,1,NA
21310,LOC103242825,1.190534276,0.584550031,2.373765653,0.246254313,0.805485374,NA
21311,LOC103242830,0,NA,NA,NA,NA,NA
21312,LOC103242832,0.456207739,0,3.981757444,0,1,NA
21313,LOC103242839,4.368104245,-0.466849162,1.031961646,-0.452390032,0.650988027,NA
21314,LOC103242840,20.75847778,-0.079105482,0.508949731,-0.155428871,0.876483225,0.961830595
21315,LOC103242842,0.295495953,1.916750372,5.301421585,0.361554036,0.717685318,NA
21316,LOC103242848,228.4082181,-0.361746246,0.179206021,-2.018605427,0.043528247,0.224752943
21317,LOC103242852,1.213293463,0.928172306,2.715637255,0.34178803,0.732510419,NA
21318,LOC103242856,0,NA,NA,NA,NA,NA
21319,LOC103242857,0.354456724,0.941250089,4.643533821,0.202701245,0.83936855,NA
21320,LOC103242858,0.216964044,0,5.39771668,0,1,NA
21321,LOC103242861,412.1214242,0.814211401,0.18612301,4.374587547,1.21662290167778e-05,0.000441278
21322,LOC103242864,0.11709685,-0.379541512,5.373063141,-0.070637828,0.943686003,NA
21323,LOC103242867,8.663024368,0.505263088,0.800862419,0.630898736,0.528106738,NA
21324,LOC103242868,6.11506901,0.873065204,1.000388133,0.87272647,0.382812186,NA
21325,LOC103242869,1.4560627,3.733015204,2.207669091,1.690930593,0.09085006,NA
21326,LOC103242870,11.5461673,0.048549961,0.676361669,0.071781065,0.942776142,NA
21327,LOC103242874,4.647958091,-0.419156162,0.982848265,-0.426470878,0.669764764,NA
21328,LOC103242877,1.313796227,0.928148828,2.725355988,0.340560584,0.733434407,NA
21329,LOC103242878,0.238901478,0,5.364379849,0,1,NA
21330,LOC103242883,0.233002032,0,5.39771668,0,1,NA
21331,LOC103242889,0,NA,NA,NA,NA,NA
21332,LOC103242891,0.281731112,0,5.39771668,0,1,NA
21333,LOC103242892,2.036374085,1.155458111,2.059326258,0.561085504,0.57473925,NA
21334,LOC103242894,0,NA,NA,NA,NA,NA
21335,LOC103242895,182.568843,0.094110699,0.189582074,0.49641138,0.619604198,0.850468979
21336,LOC103242896,0.474438632,1.930939413,3.805603516,0.507393743,0.611878575,NA
21337,LOC103242898,240.999565,-0.194277996,0.199017351,-0.976186223,0.328972189,0.659467392
21338,LOC103242900,0.455549578,2.511435138,3.566616882,0.704150522,0.48133904,NA
21339,LOC103242902,29.35892633,-0.938999831,0.47461284,-1.978454335,0.047877475,0.236538005
21340,LOC103242903,0,NA,NA,NA,NA,NA
21341,LOC103242906,0,NA,NA,NA,NA,NA
21342,LOC103242914,0,NA,NA,NA,NA,NA
21343,LOC103242915,0.089896361,0,5.39771668,0,1,NA
21344,LOC103242918,0.947131143,3.520340078,2.635403099,1.335788092,0.181618546,NA
21345,LOC103242920,0.154098417,1.944984595,5.299500983,0.367012781,0.713609484,NA
21346,LOC103242921,0.060059477,0.942385293,5.395943022,0.174647006,0.861357011,NA
21347,LOC103242926,0,NA,NA,NA,NA,NA
21348,LOC103242930,0,NA,NA,NA,NA,NA
21349,LOC103242941,0.332204497,-0.880741093,4.366257812,-0.20171532,0.840139285,NA
21350,LOC103242942,0.115025653,0,5.39771668,0,1,NA
21351,LOC103242945,5.342605367,-1.033350831,1.167775419,-0.884888322,0.376216867,NA
21352,LOC103242946,0,NA,NA,NA,NA,NA
21353,LOC103242949,0.083743585,0,5.39771668,0,1,NA
21354,LOC103242952,13.37559888,0.275889953,0.665737472,0.414412534,0.678572011,NA
21355,LOC103242957,0.310350868,1.917318897,4.412463002,0.434523507,0.663908329,NA
21356,LOC103242961,1.053968853,0.927857711,2.881472494,0.322008179,0.747446498,NA
21357,LOC103242962,1.343240214,0,2.748314016,0,1,NA
21358,LOC103242966,0.680320669,0,3.505392966,0,1,NA
21359,LOC103242968,0,NA,NA,NA,NA,NA
21360,LOC103242970,0,NA,NA,NA,NA,NA
21361,LOC103242971,0,NA,NA,NA,NA,NA
21362,LOC103242972,68.85426935,0.317659295,0.341205957,0.930989887,0.351858796,0.679134492
21363,LOC103242974,0,NA,NA,NA,NA,NA
21364,LOC103242975,7.499520685,0.708791651,0.898392794,0.788955182,0.430138202,NA
21365,LOC103242976,0,NA,NA,NA,NA,NA
21366,LOC103242987,0,NA,NA,NA,NA,NA
21367,LOC103242995,49.53972296,0.265825681,0.394606979,0.673646679,0.500535969,0.788653994
21368,LOC103242999,0.636974714,-1.839046653,3.187267746,-0.576997855,0.563940905,NA
21369,LOC103243000,1.267287285,2.526605624,2.454632352,1.029321406,0.303328668,NA
21370,LOC103243002,0.123875824,0,5.39771668,0,1,NA
21371,LOC103243008,0.308167985,-2.384907431,5.343019332,-0.446359499,0.655337584,NA
21372,LOC103243010,1.448377153,2.930940034,2.213041717,1.32439439,0.185372097,NA
21373,LOC103243020,135.3548375,-0.314155441,0.209966999,-1.496213417,0.134598049,0.433808597
21374,LOC103243021,0.931729186,1.941141959,2.703536399,0.718001045,0.472756643,NA
21375,LOC103243024,0.083743585,0,5.39771668,0,1,NA
21376,LOC103243027,2.693473174,0.128957194,1.310438661,0.098407654,0.921608597,NA
21377,LOC103243031,3.720686773,3.013382697,1.71508249,1.75698995,0.078919522,NA
21378,LOC103243036,3.350033244,0.726792169,1.448790352,0.501654479,0.61591059,NA
21379,LOC103243040,22.43797927,0.855886974,0.558859158,1.531489575,0.125648441,0.417106117
21380,LOC103243046,0.185376339,0,5.39771668,0,1,NA
21381,LOC103243062,2.16018287,0.330299462,1.928901373,0.171237092,0.864037343,NA
21382,LOC103243071,20.52996336,0.241377015,0.504177514,0.478754027,0.632113626,0.85650304
21383,LOC103243072,9.523246273,-0.089960553,0.872061689,-0.103158474,0.917837197,NA
21384,LOC103243079,2.757377612,0,2.407752569,0,1,NA
21385,LOC103243082,0,NA,NA,NA,NA,NA
21386,LOC103243083,0,NA,NA,NA,NA,NA
21387,LOC103243085,0,NA,NA,NA,NA,NA
21388,LOC103243087,0,NA,NA,NA,NA,NA
21389,LOC103243092,12.70424479,1.850704188,0.958680691,1.930469869,0.053548645,NA
21390,LOC103243094,0,NA,NA,NA,NA,NA
21391,LOC103243099,0,NA,NA,NA,NA,NA
21392,LOC103243100,0,NA,NA,NA,NA,NA
21393,LOC103243101,0,NA,NA,NA,NA,NA
21394,LOC103243102,0,NA,NA,NA,NA,NA
21395,LOC103243107,2.436324853,1.937795369,2.19669189,0.882142542,0.377699729,NA
21396,LOC103243110,0.356810095,0.926506455,4.627716254,0.200208138,0.841317803,NA
21397,LOC103243112,0,NA,NA,NA,NA,NA
21398,LOC103243115,0,NA,NA,NA,NA,NA
21399,LOC103243117,0.173825514,0.926322022,5.397003226,0.171636366,0.863723416,NA
21400,LOC103243118,0,NA,NA,NA,NA,NA
21401,LOC103243119,0.340318746,-1.999135481,4.61099386,-0.433558478,0.664609092,NA
21402,LOC103243120,0,NA,NA,NA,NA,NA
21403,LOC103243121,0.726049872,0,3.093625225,0,1,NA
21404,LOC103243124,9.034855213,0.124393468,0.747348813,0.166446331,0.867805716,NA
21405,LOC103243125,0,NA,NA,NA,NA,NA
21406,LOC103243126,0.355792463,0,5.39771668,0,1,NA
21407,LOC103243127,0,NA,NA,NA,NA,NA
21408,LOC103243129,0,NA,NA,NA,NA,NA
21409,LOC103243131,0.572836042,-1.0976182,3.388694834,-0.323905885,0.746009288,NA
21410,LOC103243133,0.395810996,0.94019426,4.123706584,0.227997371,0.819648284,NA
21411,LOC103243139,0.089896361,0,5.39771668,0,1,NA
21412,LOC103243142,0.033979464,0,5.39771668,0,1,NA
21413,LOC103243143,0.067958927,0,5.39771668,0,1,NA
